,,year,rnd,ovl,phase,player name,draft team,pos,bonus,signed,hilvl,mlbyears,stat years,source,school,dr reg,pos,ht,wt,ba,th,Born,place
13,,2018,9,268,June-Reg,Keegan McGovern,Seattle Mariners,cf,0.07,Yes,AA,--,2015-2021,College,Georgia,GA,rf,6-3,207,L,R,1995-09-13,"Willacoochee,GA"
14,,2018,9,269,June-Reg,Chandler Sanburn,Texas Rangers,p,0.02,Yes,A-,--,2015-2018,College,Wichita State,KS,p,6-2,200,R,R,1995-07-08,"Kokomo,IN"
15,,2018,9,270,June-Reg,Nick Lee,Tampa Bay Rays,p,0.15,Yes,A-,--,2016-2018,College,Louisiana-Lafayette,LA,p,6-5,195,R,R,1997-02-10,"Longville,LA"
16,,2018,9,271,June-Reg,Jake Lee,Los Angeles Angels,p,0.01,Yes,AAA,--,2016-2023,College,Oakland,MI,p,6-4,215,R,R,1995-06-30,"Highland,MI"
17,,2018,9,272,June-Reg,Kevon Jackson,Kansas City Royals,cf,0.14,Yes,Rk,--,2018-2021,HS,"Queen Creek (Queen Creek,AZ)",AZ,lf,5-9,189,R,R,2000-06-14,"Queen Creek,AZ"
18,,2018,9,273,June-Reg,Matt Duce,St. Louis Cardinals,c,0.01,Yes,A-,--,2015-2019,College,Dallas Baptist,TX,c,5-10,173,L,R,1995-11-22,"Sierra Vista,AZ"
19,,2018,9,274,June-Reg,Willie Joe Garry,Minnesota Twins,cf,0.23,Yes,A+,--,2018-2023,HS,"Pascagoula (Pascagoula,MS)",MS,cf-rf,6-2,187,L,L,2000-05-29,"Pascagoula,MS"
20,,2018,9,275,June-Reg,Arbert Cipion,Milwaukee Brewers,cf,0.14,Yes,A+,--,2018-2022,HS,"Passaic (Passaic,NJ)",NJ,rf-lf,6-2,186,R,R,2000-05-09,"Bronx,NY"
21,,2018,9,276,June-Reg,Willie MacIver,Colorado Rockies,c,0.15,Yes,AAA,--,2016-2022,College,Washington,WA,c,6-2,205,R,R,1996-10-28,"Pleasant Hill,CA"
22,,2018,9,277,June-Reg,Mick Vorhof,New York Yankees,p,0.01,Yes,Rk,--,2015-2019,College,Grand Canyon,AZ,p,6-1,200,R,R,1995-09-07,"Sammamish,WA"
23,,2018,9,278,June-Reg,Derek Casey,Chicago Cubs,p,0.13,Yes,A+,--,2015-2021,College,Virginia,VA,p,6-2,190,R,R,1996-02-15,"Mechanicsville,VA"
24,,2018,9,279,June-Reg,Tyler Holton,Arizona Diamondbacks,p,0.14,Yes,MLB,2022-2023,2016-2023,College,Florida State,FL,p,6-2,200,L,L,1996-06-13,"Tallahassee,FL"
25,,2018,9,280,June-Reg,Brian Brown,Boston Red Sox,p,0.00,Yes,A-,--,2015-2018,College,NC State,NC,p,6-0,183,L,L,1996-05-01,"Glenmore,PA"
26,,2018,9,281,June-Reg,Tanner Driskill,Washington Nationals,p,0.01,Yes,A+,--,2015-2021,College,Lamar,TX,p,6-1,185,R,R,1996-01-18,"Austin,TX"
27,,2018,9,282,June-Reg,Scott Schreiber,Houston Astros,of,0.01,Yes,AA,--,2015-2023,College,Nebraska,NE,1b-lf,6-3,230,R,R,1995-10-13,"Mensasha,WI"
28,,2018,9,283,June-Reg,Brian Eichhorn,Cleveland Baseball Team,p,0.15,Yes,A+,--,2016-2022,College,Georgia Southern,GA,p,6-1,225,R,R,1997-08-15,"Richmond Hill,GA"
29,,2018,9,284,June-Reg,Josh McLain,Los Angeles Dodgers,cf,0.01,Yes,A,--,2015-2019,College,NC State,NC,of,6-0,167,R,R,1996-09-23,"Hiddenite,NC"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2018,10,285,June-Reg,Brock Deatherage,Detroit Tigers,of,0.01,Yes,A+,--,2015-2019,College,NC State,NC,of,6-1,175,L,L,1995-09-12,"Burlington,NC"
1,,2018,10,286,June-Reg,Alex DuBord,San Francisco Giants,p,0.08,Yes,A-,--,2018-2022,College,Faulkner,AL,p,6-5,225,R,R,1996-12-04,"Fargo,ND"
2,,2018,10,287,June-Reg,Madison Stokes,Philadelphia Phillies,ss,0.01,Yes,AAA,--,2015-2023,College,South Carolina,SC,1b-3b,6-3,190,R,R,1996-04-25,"Columbia,SC"
3,,2018,10,288,June-Reg,Bennett Sousa,Chicago White Sox,p,0.01,Yes,MLB,2022-2023,2015-2023,College,Virginia,VA,p,6-3,180,L,L,1995-04-06,"North Palm Beach,FL"
4,,2018,10,289,June-Reg,AJ Moore,Cincinnati Reds,p,0.00,Yes,Rk,--,2015-2018,College,Kennesaw State,GA,p,6-3,205,R,R,1996-01-04,"Dacula,GA"
5,,2018,10,290,June-Reg,Manny Rodriguez,New York Mets,ss,0.01,Yes,AAA,--,2015-2023,College,Cincinnati,OH,ss,5-10,166,R,R,1996-07-04,"Brooklyn,NY"
6,,2018,10,291,June-Reg,Jose Quezada,San Diego Padres,p,0.01,Yes,AAA,--,2015-2023,College,Texas Tech,TX,p,5-9,165,R,R,1995-09-07,"Chihuahua,MX"
7,,2018,10,292,June-Reg,Brett Langhorne,Atlanta Braves,3b,0.01,Yes,A+,--,2015-2021,College,Carson-Newman,TN,1b,6-3,195,L,R,1996-06-14,"Mechanicsville,VA"
8,,2018,10,293,June-Reg,Clark Cota,Oakland Athletics,p,0.15,Yes,A,--,2016-2022,College,UNC Wilmington,NC,p,6-2,230,R,R,1996-10-06,"Fresno,CA"
9,,2018,10,294,June-Reg,Mike Gretler,Pittsburgh Pirates,3b,0.05,Yes,A+,--,2015-2019,College,Oregon State,OR,ss,6-2,180,R,R,1996-01-01,"Bonney Lake,WA"
10,,2018,10,295,June-Reg,Dallas Litscher,Baltimore Orioles,p,0.01,Yes,A,--,2015-2021,College,Saint Catharine,KY,p,6-8,215,R,R,1996-01-10,"Glendale,AZ"
11,,2018,10,296,June-Reg,Cal Stevenson,Toronto Blue Jays,cf,0.01,Yes,MLB,2022-2023,2015-2023,College,Arizona,AZ,cf-lf,5-10,175,L,L,1996-09-12,"Fremont,CA"
12,,2018,10,297,June-Reg,Tanner Andrews,Miami Marlins,p,0.01,Yes,AAA,--,2015-2023,College,Purdue,IN,p,6-4,195,R,R,1995-11-15,"Rochester,IN"
13,,2018,10,298,June-Reg,Matt Sanders,Seattle Mariners,ss,0.01,Yes,AA,--,2015-2019,College,Troy,AL,if,5-8,175,R,R,1996-06-07,"Madison,AL"
14,,2018,10,299,June-Reg,Leury Tejada,Texas Rangers,p,0.13,Yes,A+,--,2018-2023,HS,"Walton (Marietta,GA)",GA,p,6-1,160,R,R,1999-12-24,"Santiago,DR"
15,,2018,10,300,June-Reg,Alan Strong,Tampa Bay Rays,p,0.01,Yes,AAA,--,2015-2022,College,UNLV,NV,p,6-3,200,R,R,1996-10-22,"San Diego,CA"
16,,2018,10,301,June-Reg,Ben Morrison,Los Angeles Angels,p,0.00,Yes,A+,--,2014-2019,College,Western Kentucky,KY,p,5-11,185,L,R,1995-01-20,"Bowling Green,KY"
17,,2018,10,302,June-Reg,Austin Lambright,Kansas City Royals,p,0.00,Yes,A+,--,2014-2022,College,Central Oklahoma,OK,p,6-3,225,L,L,1994-08-25,"Anacortes,WA"
18,,2018,10,303,June-Reg,Kevin Woodall,St. Louis Cardinals,1b,0.01,Yes,A-,--,2015-2019,College,Coastal Carolina,SC,1b,6-5,215,R,R,1996-08-20,"Georgetown,SC"
19,,2018,10,304,June-Reg,Regi Grace,Minnesota Twins,p,0.35,Yes,A+,--,2018-2023,HS,"Madison Central (Madison,MS)",MS,p,6-2,215,L,R,1999-12-10,"Madison,MS"
20,,2018,10,305,June-Reg,J.T. Hintzen,Milwaukee Brewers,p,0.01,Yes,AA,--,2015-2022,College,Florida Southern,FL,p,6-0,185,R,R,1996-06-01,"Greenwich,CT"
21,,2018,10,306,June-Reg,Cade Harris,Colorado Rockies,3b,0.15,Yes,A+,--,2016-2021,College,Oklahoma,OK,rf-lf,6-2,195,L,R,1997-05-27,"Leona,TX"
22,,2018,10,307,June-Reg,Josh Maciejewski,New York Yankees,p,0.01,Yes,AAA,--,2015-2023,College,UNC Charlotte,NC,p,6-2,175,L,L,1995-08-14,"Morrisville,NC"
23,,2018,10,308,June-Reg,Luke Reynolds,Chicago Cubs,3b,0.13,Yes,A+,--,2014-2019,College,Southern Miss,MS,if,6-2,180,L,R,1995-03-20,"Flowood,MS"
24,,2018,10,309,June-Reg,Nick Dalesandro,Arizona Diamondbacks,c,0.14,Yes,AA,--,2016-2023,College,Purdue,IN,c-rf,6-2,185,R,R,1996-10-03,"Plainfield,IL"
25,,2018,10,310,June-Reg,Grant Williams,Boston Red Sox,2b,0.00,Yes,AAA,--,2015-2022,College,Kennesaw State,GA,2b-ss,5-9,155,L,R,1995-10-03,"Atlanta,GA"
26,,2018,10,311,June-Reg,Carson Shaddy,Washington Nationals,2b,0.01,Yes,A-,--,2015-2018,College,Arkansas,AR,2b,5-11,185,R,R,1994-08-19,"Fayetteville,AR"
27,,2018,10,312,June-Reg,Chandler Taylor,Houston Astros,lf,0.07,Yes,AAA,--,2016-2021,College,Alabama,AL,rf-cf,6-1,210,L,L,1996-02-07,"Montgomery,AL"
28,,2018,10,313,June-Reg,Robert Broom,Cleveland Baseball Team,p,0.14,Yes,AAA,--,2016-2022,College,Mercer,GA,p,6-1,190,R,R,1996-09-17,"East Ridge,TN"
29,,2018,10,314,June-Reg,Deacon Liput,Los Angeles Dodgers,2b,0.13,Yes,AAA,--,2016-2021,College,Florida,FL,2b-3b,5-10,185,L,R,1996-06-27,"Oviedo,FL"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
