,,year,rnd,ovl,phase,player name,draft team,pos,bonus,signed,hilvl,mlbyears,stat years,source,school,dr reg,pos,ht,wt,ba,th,Born,place
21,,2021,9,274,June-Reg,Chase Watkins,Chicago Cubs,p,0.13,Yes,A+,--,2019-2023,College,Oregon State,OR,p,6-4,215,L,L,1999-10-04,"Watsonville,CA"
22,,2021,9,275,June-Reg,Gil Luna,Chicago White Sox,p,0.01,Yes,AA,--,2018-2023,College,Arizona,AZ,p,5-10,173,L,L,1999-07-29,"Phoenix,AZ"
23,,2021,9,276,June-Reg,Will Dion,Cleveland Baseball Team,p,0.13,Yes,A+,--,2019-2023,College,McNeese State,LA,p,5-10,180,L,L,2000-04-17,"Sulphur,LA"
24,,2021,9,277,June-Reg,Liam McGill,Atlanta Braves,c,0.01,Yes,Rk,--,2017-2021,College,Bryant University,RI,c-1b,6-4,225,R,R,1997-12-19,"Providence,RI"
25,,2021,9,278,June-Reg,Shane McGuire,Oakland Athletics,c,0.10,Yes,AA,--,2018-2023,College,San Diego,CA,c-1b,6-0,195,L,R,1999-04-12,"Renton,WA"
26,,2021,9,279,June-Reg,Pat Winkel,Minnesota Twins,c,0.50,Yes,AA,--,2019-2023,College,Connecticut,CT,c,6-1,200,L,R,2000-01-27,"New Haven,CT"
27,,2021,9,280,June-Reg,Garrett Hawkins,San Diego Padres,p,0.08,Yes,A+,--,2019-2023,College,British Columbia,BC,p,6-5,230,R,R,2000-02-10,"Saskatoon,SK"
28,,2021,9,281,June-Reg,Alexander Ayala,Tampa Bay Rays,p,0.15,Yes,A,--,2021-2023,College,Florida SW,FL,p,6-1,195,R,L,2001-11-26,"Chiriqui,PN"
29,,2021,9,282,June-Reg,Lael Lockhart,Los Angeles Dodgers,p,0.00,Yes,AA,--,2017-2023,College,Arkansas,AR,p,6-3,225,B,L,1997-12-31,"Friendswood,TX"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
0,,2021,10,283,June-Reg,Justin Meis,Pittsburgh Pirates,p,0.13,Yes,AA,--,2019-2023,College,Eastern Michigan,MI,p,6-2,160,R,R,1999-11-23,"Bethel Park,PA"
1,,2021,10,284,June-Reg,C.J. Widger,Texas Rangers,p,0.02,Yes,--,--,--,College,Rowan-Gloucester,NJ,p,6-6,170,L,L,1999-05-25,"Pennsville,NJ"
2,,2021,10,285,June-Reg,Austin Schultz,Detroit Tigers,of,0.15,Yes,A+,--,2019-2022,College,Kentucky,KY,rf-lf,5-9,200,R,R,2000-02-21,"Lincoln,NE"
3,,2021,10,286,June-Reg,Matt Litwicki,Boston Red Sox,p,0.05,Yes,College,--,2019-2021,College,Indiana,IN,p,6-2,220,R,R,1998-08-03,"Dyer,IN"
4,,2021,10,287,June-Reg,Billy Cook,Baltimore Orioles,of,0.10,Yes,AA,--,2018-2023,College,Pepperdine,CA,rf-2b,6-1,200,R,R,1999-01-07,"Layton,UT"
5,,2021,10,288,June-Reg,Hugh Fisher,Arizona Diamondbacks,p,0.10,Yes,AA,--,2018-2023,College,Vanderbilt,TN,p,6-6,210,R,L,1999-02-11,"Cordova,TN"
6,,2021,10,289,June-Reg,Shane Connolly,Kansas City Royals,p,0.07,Yes,A,--,2018-2022,College,Virginia Tech,VA,p,6-2,175,L,L,1999-02-13,"Huntersville,NC"
7,,2021,10,290,June-Reg,Zach Kokoska,Colorado Rockies,of,0.13,Yes,A+,--,2018-2023,College,Kansas State,KS,lf,6-1,200,L,L,1998-10-20,"Greensburg,PA"
8,,2021,10,291,June-Reg,Andrew Peters,Los Angeles Angels,p,0.14,Yes,A,--,2019-2022,College,South Carolina,SC,p,6-2,191,R,R,1998-11-25,"Palos Heights,IL"
9,,2021,10,292,June-Reg,Keyshawn Askew,New York Mets,p,0.13,Yes,A+,--,2019-2023,College,Clemson,SC,p,6-4,190,L,L,2000-01-05,"Atlanta,GA"
10,,2021,10,293,June-Reg,Darren Baker,Washington Nationals,2b,0.15,Yes,AAA,--,2018-2023,College,California,CA,2b,6-0,180,L,R,1999-02-11,"Redwood City,CA"
11,,2021,10,294,June-Reg,Jordan Jackson,Seattle Mariners,p,0.03,Yes,A+,--,2018-2023,College,Georgia Southern,GA,p,6-6,204,R,R,1998-10-14,"McDonough,GA"
12,,2021,10,295,June-Reg,Logan Cerny,Philadelphia Phillies,of,0.15,Yes,A+,--,2019-2023,College,Troy,AL,cf-rf,6-1,185,R,R,1999-09-28,"Decatur,GA"
13,,2021,10,296,June-Reg,Vaun Brown,San Francisco Giants,of,0.01,Yes,AA,--,2017-2023,College,Florida Southern,FL,lf-rf,6-1,215,R,R,1998-06-23,"Sarasota,FL"
14,,2021,10,297,June-Reg,Wes Clarke,Milwaukee Brewers,c,0.08,Yes,AA,--,2019-2023,College,South Carolina,SC,1b-c,6-2,228,R,R,1999-10-13,"Richmond,VA"
15,,2021,10,298,June-Reg,Michael Sandle,Houston Astros,of,0.05,Yes,AAA,--,2018-2023,College,South Alabama,AL,cf-lf,5-11,185,R,R,1998-09-21,"Dayton,OH"
16,,2021,10,299,June-Reg,Hunter Perdue,Miami Marlins,p,0.06,Yes,A+,--,2018-2022,College,Florida State,FL,p,6-3,210,R,R,1999-03-04,"Chesapeake,VA"
17,,2021,10,300,June-Reg,Donovan Benoit,Cincinnati Reds,p,0.13,Yes,AA,--,2018-2023,College,Tulane,LA,p,6-3,203,R,R,1999-01-22,"Key West,FL"
18,,2021,10,301,June-Reg,Osvaldo Tovalin,St. Louis Cardinals,3b,0.05,Yes,A+,--,2018-2023,College,Azusa Pacific,CA,3b-1b,6-2,225,L,R,1999-10-31,"San Diego,CA"
19,,2021,10,302,June-Reg,Connor Cooke,Toronto Blue Jays,p,0.14,Yes,AA,--,2019-2023,College,Louisiana-Lafayette,LA,p,6-1,203,R,R,1999-11-02,"Sulphur,LA"
20,,2021,10,303,June-Reg,Benjamin Cowles,New York Yankees,ss,0.14,Yes,A+,--,2019-2023,College,Maryland,MD,2b-ss,6-1,180,R,R,2000-02-15,"Rochester,NY"
21,,2021,10,304,June-Reg,Peter Matt,Chicago Cubs,of,0.01,Yes,AAA,--,2017-2022,College,Duke,NC,lf-rf,6-2,220,R,R,1998-05-22,"New York,NY"
22,,2021,10,305,June-Reg,Tommy Sommer,Chicago White Sox,p,0.02,Yes,AA,--,2018-2023,College,Indiana,IN,p,6-4,220,L,L,1998-09-25,"Carmel,IN"
23,,2021,10,306,June-Reg,Franco Aleman,Cleveland Baseball Team,p,0.18,Yes,A+,--,2019-2023,College,Florida,FL,p,6-6,235,R,R,2000-06-26,"Yaguajay,CU"
24,,2021,10,307,June-Reg,Dylan Spain,Atlanta Braves,p,0.02,Yes,AA,--,2017-2023,FA,--,--,p,6-6,205,R,R,1998-06-21,"Honolulu,HI"
25,,2021,10,308,June-Reg,Jack Winkler,Oakland Athletics,ss,0.05,Yes,A+,--,2018-2023,College,San Francisco,CA,ss-3b,6-2,185,R,R,1998-11-04,"Littleton,CO"
26,,2021,10,309,June-Reg,Ernie Yake,Minnesota Twins,ss,0.01,Yes,AAA,--,2018-2023,College,Gonzaga,WA,ss-2b,5-10,175,L,R,1997-11-20,"Bellingham,WA"
27,,2021,10,310,June-Reg,Colton Bender,San Diego Padres,c,0.01,Yes,A+,--,2018-2023,College,Quinnipiac,CT,c,5-9,195,R,R,1999-01-13,"Norwich,CT"
28,,2021,10,311,June-Reg,Austin Vernon,Tampa Bay Rays,p,0.14,Yes,A+,--,2018-2023,College,North Carolina Central,NC,p,6-8,265,R,R,1999-02-08,"Raleigh,NC"
29,,2021,10,312,June-Reg,Michael Hobbs,Los Angeles Dodgers,p,0.00,Yes,A+,--,2018-2023,College,St. Mary's (CA),CA,p,6-3,215,R,R,1999-07-10,"Corona,CA"
30,30 record(s),,,,,,,,,,,,,,,,,,,,,,
